Time,T_amb,T_gnd,sRadS,sRadN,sRadE,sRadW,IntHG
1.73037e+07,291.159,293.871,103.293,245.13,708.707,103.293,0
1.73038e+07,291.231,293.871,105.77,245.475,715.866,105.77,0
1.7304e+07,291.305,293.871,108.255,245.76,722.906,108.255,0
1.73041e+07,291.379,293.871,110.747,245.981,729.822,110.747,0
1.73042e+07,291.456,293.871,113.242,246.137,736.607,113.242,0
1.73043e+07,291.533,293.871,115.738,246.226,743.256,115.738,0
1.73044e+07,291.613,293.871,118.231,246.248,749.765,118.231,0
1.73046e+07,291.694,293.871,120.719,246.201,756.128,120.719,0
1.73047e+07,291.776,293.871,123.2,246.084,762.341,123.2,0
1.73048e+07,291.86,293.871,127.028,251.699,793.523,127.028,0
1.73049e+07,291.945,293.871,131.175,258.381,830.685,131.175,0
1.7305e+07,292.032,293.871,133.621,257.79,836.519,133.621,0
1.73052e+07,292.12,293.871,136.047,257.12,842.178,136.047,0
1.73053e+07,292.21,293.871,138.45,256.371,847.658,138.45,0
1.73054e+07,292.301,293.871,140.827,255.542,852.954,140.827,0
1.73055e+07,292.392,293.871,143.177,254.631,858.063,143.177,0
1.73056e+07,292.485,293.871,145.496,253.639,862.981,145.496,0
1.73058e+07,292.578,293.871,147.782,252.564,867.705,147.782,0
1.73059e+07,292.672,293.871,150.032,251.405,872.231,150.032,0
1.7306e+07,292.767,293.871,152.245,250.164,876.557,152.245,0
1.73061e+07,292.863,293.872,154.417,248.837,880.679,154.417,0
1.73062e+07,292.96,293.872,156.547,247.426,884.594,156.547,0
1.73064e+07,293.057,293.872,158.632,245.93,888.3,158.632,0
1.73065e+07,293.155,293.872,160.669,244.348,891.794,160.669,0
1.73066e+07,293.254,293.872,162.656,242.68,895.073,162.656,0
1.73067e+07,293.354,293.872,164.592,240.925,898.134,164.592,0
1.73069e+07,293.454,293.872,166.473,239.083,900.975,166.473,0
1.7307e+07,293.555,293.872,168.297,237.154,903.593,168.297,0
1.73071e+07,293.657,293.872,170.071,235.147,906.015,170.071,0
1.73072e+07,293.759,293.872,171.813,233.086,908.301,171.813,0
1.73073e+07,293.862,293.872,173.523,230.973,910.457,173.523,0
1.73075e+07,293.966,293.872,175.205,228.811,912.484,175.205,0
1.73076e+07,294.07,293.872,176.858,226.603,914.385,176.858,0
1.73077e+07,294.175,293.872,178.486,224.351,916.163,178.486,0
1.73078e+07,294.28,293.872,180.088,222.057,917.82,180.088,0
1.73079e+07,294.386,293.872,181.667,219.723,919.357,181.667,0
1.73081e+07,294.492,293.872,183.224,217.352,920.778,183.224,0
1.73082e+07,294.599,293.872,184.76,214.946,922.085,184.76,0
1.73083e+07,294.706,293.872,186.277,212.506,923.279,186.277,0
1.73084e+07,294.814,293.872,187.777,210.036,924.363,187.777,0
1.73085e+07,294.922,293.872,189.259,207.537,925.339,189.259,0
1.73087e+07,295.031,293.872,190.726,205.011,926.209,190.726,0
1.73088e+07,295.14,293.872,192.18,202.461,926.975,192.18,0
1.73089e+07,295.251,293.872,197.816,204.332,961.036,197.842,0
1.7309e+07,295.367,293.872,198.995,201.328,961.517,199.161,0
1.73092e+07,295.487,293.872,202.18,200.319,961.892,200.469,0
1.73093e+07,295.612,293.872,207.779,201.716,962.161,201.767,0
1.73094e+07,295.74,293.872,213.33,203.057,962.326,203.057,0
1.73095e+07,295.872,293.872,218.831,204.34,962.391,204.34,0
1.73096e+07,296.006,293.872,224.334,205.617,962.357,205.617,0
1.73098e+07,296.144,293.872,229.838,206.89,962.225,206.89,0
1.73099e+07,296.284,293.872,235.346,208.161,961.998,208.161,0
1.731e+07,296.426,293.872,240.857,209.429,961.679,209.429,0
1.73101e+07,296.569,293.872,246.372,210.698,961.268,210.698,0
1.73102e+07,296.714,293.872,251.892,211.967,960.769,211.967,0
1.73104e+07,296.86,293.872,257.418,213.239,960.182,213.239,0
1.73105e+07,297.007,293.872,262.95,214.514,959.511,214.514,0
1.73106e+07,297.154,293.872,268.488,215.793,958.756,215.793,0
1.73107e+07,297.3,293.872,274.02,217.064,957.906,217.064,0
1.73108e+07,297.447,293.872,279.532,218.314,956.946,218.314,0
1.7311e+07,297.593,293.872,285.025,219.544,955.874,219.544,0
1.73111e+07,297.738,293.872,290.498,220.756,954.687,220.756,0
1.73112e+07,297.881,293.872,295.951,221.95,953.381,221.95,0
1.73113e+07,298.023,293.872,301.383,223.126,951.954,223.126,0
1.73114e+07,298.163,293.872,306.796,224.286,950.403,224.286,0
1.73116e+07,298.3,293.872,312.186,225.432,948.726,225.432,0
1.73117e+07,298.435,293.872,317.556,226.562,946.92,226.562,0
1.73118e+07,298.566,293.872,322.903,227.679,944.982,227.679,0
1.73119e+07,298.694,293.872,328.227,228.784,942.911,228.784,0
1.73121e+07,298.819,293.872,333.527,229.876,940.705,229.876,0
1.73122e+07,298.939,293.872,338.802,230.957,938.36,230.957,0
1.73123e+07,299.055,293.872,344.051,232.028,935.876,232.028,0
1.73124e+07,299.165,293.872,349.273,233.09,933.251,233.09,0
1.73125e+07,299.266,293.872,354.467,234.142,930.483,234.142,0
1.73127e+07,299.353,293.872,359.632,235.187,927.57,235.187,0
1.73128e+07,299.428,293.872,364.766,236.224,924.512,236.224,0
1.73129e+07,299.491,293.872,369.868,237.255,921.307,237.255,0
1.7313e+07,299.544,293.872,374.936,238.28,917.953,238.28,0
1.73131e+07,299.588,293.872,379.969,239.3,914.451,239.3,0
1.73133e+07,299.623,293.872,384.965,240.315,910.799,240.315,0
1.73134e+07,299.651,293.872,389.923,241.326,906.997,241.326,0
1.73135e+07,299.671,293.872,394.84,242.334,903.043,242.334,0
1.73136e+07,299.686,293.872,399.715,243.34,898.939,243.34,0
1.73137e+07,299.696,293.872,404.547,244.343,894.683,244.343,0
1.73139e+07,299.702,293.872,409.332,245.346,890.275,245.346,0
1.7314e+07,299.705,293.872,414.07,246.347,885.716,246.347,0
1.73141e+07,299.706,293.872,422.333,255.459,872.352,255.459,0
1.73142e+07,299.706,293.872,426.822,256.42,867.569,256.42,0
1.73144e+07,299.706,293.872,431.325,257.431,862.759,257.431,0
1.73145e+07,299.706,293.872,435.866,258.504,857.967,258.504,0
1.73146e+07,299.708,293.872,440.437,259.633,853.185,259.633,0
1.73147e+07,299.712,293.872,445.033,260.814,848.407,260.814,0
1.73148e+07,299.719,293.872,449.646,262.039,843.625,262.039,0
1.7315e+07,299.731,293.872,454.27,263.304,838.834,263.304,0
1.73151e+07,299.749,293.872,458.9,264.602,834.026,264.602,0
1.73152e+07,299.772,293.872,463.529,265.928,829.196,265.928,0
1.73153e+07,299.803,293.872,468.152,267.276,824.337,267.276,0
1.73154e+07,299.841,293.872,472.761,268.642,819.444,268.642,0
1.73156e+07,299.889,293.872,477.353,270.02,814.51,270.02,0
1.73157e+07,299.946,293.872,481.921,271.406,809.53,271.406,0
1.73158e+07,300.014,293.872,486.46,272.794,804.5,272.794,0
1.73159e+07,300.094,293.872,490.965,274.181,799.414,274.181,0
1.7316e+07,300.186,293.872,495.43,275.561,794.269,275.561,0
1.73162e+07,300.288,293.872,499.852,276.93,789.059,276.93,0
1.73163e+07,300.398,293.872,504.225,278.284,783.781,278.284,0
1.73164e+07,300.514,293.872,508.546,279.62,778.431,279.62,0
1.73165e+07,300.638,293.872,512.81,280.934,773.007,280.934,0
1.73166e+07,300.768,293.872,517.612,277.056,774.251,277.056,0
1.73168e+07,300.903,293.872,522.277,276.227,771.53,276.227,0
1.73169e+07,301.043,293.872,526.629,277.513,765.917,277.513,0
1.7317e+07,301.187,293.872,530.914,278.766,760.208,278.766,0
1.73171e+07,301.335,293.872,535.126,279.983,754.401,279.983,0
1.73173e+07,301.487,293.872,539.262,281.161,748.493,281.161,0
1.73174e+07,301.64,293.872,543.318,282.298,742.48,282.298,0
1.73175e+07,301.795,293.872,547.292,283.392,736.361,283.392,0
1.73176e+07,301.952,293.872,551.179,284.438,730.132,284.438,0
1.73177e+07,302.109,293.872,554.976,285.436,723.791,285.436,0
1.73179e+07,302.266,293.872,558.684,286.385,717.34,286.385,0
1.7318e+07,302.422,293.872,562.314,287.296,710.794,287.296,0
1.73181e+07,302.578,293.872,565.872,288.173,704.159,288.173,0
1.73182e+07,302.731,293.872,569.358,289.017,697.437,289.017,0
1.73183e+07,302.882,293.872,572.773,289.829,690.629,289.829,0
1.73185e+07,303.029,293.872,576.119,290.612,683.738,290.612,0
1.73186e+07,303.173,293.872,579.397,291.366,676.765,291.366,0
1.73187e+07,303.313,293.872,582.606,292.092,669.714,292.092,0
1.73188e+07,303.448,293.872,585.749,292.793,662.584,292.793,0
1.7319e+07,303.577,293.872,588.826,293.468,655.378,293.468,0
1.73191e+07,303.7,293.872,591.838,294.12,648.099,294.12,0
1.73192e+07,303.816,293.872,594.786,294.749,640.747,294.749,0
1.73193e+07,303.924,293.872,597.67,295.357,633.324,295.357,0
1.73194e+07,304.025,293.872,600.492,295.945,625.831,295.945,0
1.73196e+07,304.117,293.872,603.252,296.513,618.272,296.513,0
1.73197e+07,304.202,293.872,605.95,297.064,610.646,297.064,0
1.73198e+07,304.285,293.872,608.587,297.597,602.957,297.597,0
1.73199e+07,304.367,293.872,611.164,298.114,595.204,298.114,0
1.732e+07,304.449,293.872,613.682,298.617,587.39,298.617,0
1.73202e+07,304.529,293.872,616.14,299.105,579.517,299.105,0
1.73203e+07,304.609,293.872,618.54,299.58,571.586,299.58,0
1.73204e+07,304.688,293.872,620.882,300.043,563.598,300.043,0
1.73205e+07,304.765,293.872,623.166,300.495,555.555,300.495,0
1.73206e+07,304.842,293.872,625.393,300.936,547.458,300.936,0
1.73208e+07,304.918,293.872,627.563,301.368,539.31,301.368,0
1.73209e+07,304.992,293.872,629.676,301.791,531.111,301.791,0
1.7321e+07,305.065,293.872,631.734,302.207,522.863,302.207,0
